Precursor m/z,Fragment m/z,Fragment Intensity
"Precursor(Weight=500.30807, Charge=2)",306.193603515625,128.90317
"Precursor(Weight=500.30807, Charge=2)",308.1607360839844,254.06276
"Precursor(Weight=500.30807, Charge=2)",312.1529846191406,113.01852
"Precursor(Weight=500.30807, Charge=2)",313.1556091308594,72.68023
"Precursor(Weight=500.30807, Charge=2)",313.1839294433594,148.46904
"Precursor(Weight=500.30807, Charge=2)",316.2267761230469,135.00076
"Precursor(Weight=500.30807, Charge=2)",317.22296142578125,62.15244
"Precursor(Weight=500.30807, Charge=2)",318.0719299316406,48.371212
"Precursor(Weight=500.30807, Charge=2)",321.6798095703125,255.83025
"Precursor(Weight=500.30807, Charge=2)",325.1884765625,223.58621
"Precursor(Weight=500.30807, Charge=2)",326.1678466796875,214.19878
"Precursor(Weight=500.30807, Charge=2)",343.19354248046875,236.78136
"Precursor(Weight=500.30807, Charge=2)",346.228271484375,96.520836
"Precursor(Weight=500.30807, Charge=2)",353.1787414550781,119.29103
"Precursor(Weight=500.30807, Charge=2)",355.2323913574219,76.17308
"Precursor(Weight=500.30807, Charge=2)",357.06976318359375,50.858765
"Precursor(Weight=500.30807, Charge=2)",357.1766662597656,1107.2941
"Precursor(Weight=500.30807, Charge=2)",358.2746887207031,166.46284
"Precursor(Weight=500.30807, Charge=2)",359.2318420410156,185.61539
"Precursor(Weight=500.30807, Charge=2)",359.2760925292969,165.47272
"Precursor(Weight=500.30807, Charge=2)",359.6104431152344,61.065216
"Precursor(Weight=500.30807, Charge=2)",364.2214050292969,201.53255
"Precursor(Weight=500.30807, Charge=2)",364.7236328125,111.80173
"Precursor(Weight=500.30807, Charge=2)",369.20806884765625,55.664158
"Precursor(Weight=500.30807, Charge=2)",371.1889953613281,89.06641
"Precursor(Weight=500.30807, Charge=2)",371.2547912597656,48.409092
"Precursor(Weight=500.30807, Charge=2)",378.22186279296875,174.00385
"Precursor(Weight=500.30807, Charge=2)",379.1919860839844,82.88095
"Precursor(Weight=500.30807, Charge=2)",381.2485046386719,448.08087
"Precursor(Weight=500.30807, Charge=2)",383.19384765625,161.48524
"Precursor(Weight=500.30807, Charge=2)",385.2421875,230.48529
"Precursor(Weight=500.30807, Charge=2)",396.2213439941406,90.21339
"Precursor(Weight=500.30807, Charge=2)",396.8501892089844,65.37037
"Precursor(Weight=500.30807, Charge=2)",397.2057800292969,446.1698
"Precursor(Weight=500.30807, Charge=2)",398.2134094238281,84.05
"Precursor(Weight=500.30807, Charge=2)",399.26287841796875,546.85596
"Precursor(Weight=500.30807, Charge=2)",399.5302429199219,63.020454
"Precursor(Weight=500.30807, Charge=2)",400.2660827636719,70.605
"Precursor(Weight=500.30807, Charge=2)",401.2023620605469,321.40906
"Precursor(Weight=500.30807, Charge=2)",407.2606201171875,87.21951
"Precursor(Weight=500.30807, Charge=2)",410.11688232421875,79.544495
"Precursor(Weight=500.30807, Charge=2)",411.29595947265625,368.8689
"Precursor(Weight=500.30807, Charge=2)",413.23223876953125,147.43214
"Precursor(Weight=500.30807, Charge=2)",414.2020263671875,108.286766
"Precursor(Weight=500.30807, Charge=2)",414.2334289550781,279.14178
"Precursor(Weight=500.30807, Charge=2)",415.2508544921875,101.80093
"Precursor(Weight=500.30807, Charge=2)",425.2383728027344,540.0253
"Precursor(Weight=500.30807, Charge=2)",428.2088623046875,137.52083
"Precursor(Weight=500.30807, Charge=2)",434.7618103027344,88.18382
"Precursor(Weight=500.30807, Charge=2)",435.2328186035156,233.45833
"Precursor(Weight=500.30807, Charge=2)",439.3094177246094,54.307693
"Precursor(Weight=500.30807, Charge=2)",440.212646484375,928.48065
"Precursor(Weight=500.30807, Charge=2)",440.2734680175781,74.13385
"Precursor(Weight=500.30807, Charge=2)",441.201171875,156.26651
"Precursor(Weight=500.30807, Charge=2)",442.2607421875,87.146736
"Precursor(Weight=500.30807, Charge=2)",444.2536315917969,138.44666
"Precursor(Weight=500.30807, Charge=2)",452.21624755859375,59.045
"Precursor(Weight=500.30807, Charge=2)",453.22979736328125,65.39706
"Precursor(Weight=500.30807, Charge=2)",455.2767333984375,117.15648
"Precursor(Weight=500.30807, Charge=2)",456.2719421386719,68.45
"Precursor(Weight=500.30807, Charge=2)",458.2256164550781,760.01526
"Precursor(Weight=500.30807, Charge=2)",468.2816162109375,72.604454
"Precursor(Weight=500.30807, Charge=2)",470.26556396484375,85.25641
"Precursor(Weight=500.30807, Charge=2)",480.24847412109375,194.02531
"Precursor(Weight=500.30807, Charge=2)",481.3091735839844,85.55921
"Precursor(Weight=500.30807, Charge=2)",483.2510681152344,56.57895
"Precursor(Weight=500.30807, Charge=2)",483.2812805175781,149.20454
"Precursor(Weight=500.30807, Charge=2)",483.3304138183594,122.007355
"Precursor(Weight=500.30807, Charge=2)",484.3489074707031,273.77554
"Precursor(Weight=500.30807, Charge=2)",485.2277526855469,96.08696
"Precursor(Weight=500.30807, Charge=2)",485.3431396484375,102.02769
"Precursor(Weight=500.30807, Charge=2)",487.29443359375,110.88158
"Precursor(Weight=500.30807, Charge=2)",491.1521911621094,68.59691
"Precursor(Weight=500.30807, Charge=2)",493.2419128417969,55.004032
"Precursor(Weight=500.30807, Charge=2)",494.3375244140625,92.68269
"Precursor(Weight=500.30807, Charge=2)",496.2774963378906,210.36687
"Precursor(Weight=500.30807, Charge=2)",497.2737731933594,156.12354
"Precursor(Weight=500.30807, Charge=2)",499.3274841308594,59.47059
"Precursor(Weight=500.30807, Charge=2)",500.11572265625,51.11842
"Precursor(Weight=500.30807, Charge=2)",508.26959228515625,108.375
"Precursor(Weight=500.30807, Charge=2)",509.3070373535156,424.5668
"Precursor(Weight=500.30807, Charge=2)",510.2969055175781,160.1116
"Precursor(Weight=500.30807, Charge=2)",511.2469482421875,123.382355
"Precursor(Weight=500.30807, Charge=2)",511.28765869140625,95.17794
"Precursor(Weight=500.30807, Charge=2)",512.2308959960938,125.02388
"Precursor(Weight=500.30807, Charge=2)",512.3416748046875,259.89548
"Precursor(Weight=500.30807, Charge=2)",513.3529663085938,124.2196
"Precursor(Weight=500.30807, Charge=2)",514.289306640625,438.88446
"Precursor(Weight=500.30807, Charge=2)",518.9352416992188,249.09279
"Precursor(Weight=500.30807, Charge=2)",523.2866821289062,130.1282
"Precursor(Weight=500.30807, Charge=2)",526.3193969726562,116.02616
"Precursor(Weight=500.30807, Charge=2)",527.32275390625,523.9762
"Precursor(Weight=500.30807, Charge=2)",528.3159790039062,63.742977
"Precursor(Weight=500.30807, Charge=2)",529.2127075195312,50.594387
"Precursor(Weight=500.30807, Charge=2)",529.2589111328125,159.00117
"Precursor(Weight=500.30807, Charge=2)",530.2760620117188,120.36029
"Precursor(Weight=500.30807, Charge=2)",531.3091430664062,71.00187
"Precursor(Weight=500.30807, Charge=2)",535.2849731445312,55.289288
"Precursor(Weight=500.30807, Charge=2)",537.3002319335938,201.60199
"Precursor(Weight=500.30807, Charge=2)",539.2345581054688,120.504196
"Precursor(Weight=500.30807, Charge=2)",542.2733764648438,88.245
"Precursor(Weight=500.30807, Charge=2)",543.2844848632812,78.40833
"Precursor(Weight=500.30807, Charge=2)",543.3123168945312,49.680557
"Precursor(Weight=500.30807, Charge=2)",544.3076782226562,63.840908
"Precursor(Weight=500.30807, Charge=2)",553.2962646484375,1501.7788
"Precursor(Weight=500.30807, Charge=2)",554.29443359375,214.05263
"Precursor(Weight=500.30807, Charge=2)",555.3153686523438,129.35805
"Precursor(Weight=500.30807, Charge=2)",571.3082275390625,572.00183
"Precursor(Weight=500.30807, Charge=2)",572.3112182617188,276.1271
"Precursor(Weight=500.30807, Charge=2)",573.3606567382812,56.422413
"Precursor(Weight=500.30807, Charge=2)",579.3058471679688,147.4031
"Precursor(Weight=500.30807, Charge=2)",580.1925659179688,74.00131
"Precursor(Weight=500.30807, Charge=2)",581.3002319335938,58.78125
"Precursor(Weight=500.30807, Charge=2)",595.361328125,82.75615
"Precursor(Weight=500.30807, Charge=2)",596.3330078125,72.135
"Precursor(Weight=500.30807, Charge=2)",597.3245849609375,118.90549
"Precursor(Weight=500.30807, Charge=2)",597.3604125976562,60.032257
"Precursor(Weight=500.30807, Charge=2)",598.3291015625,208.47368
"Precursor(Weight=500.30807, Charge=2)",599.3182373046875,163.25952
"Precursor(Weight=500.30807, Charge=2)",600.30419921875,91.15593
"Precursor(Weight=500.30807, Charge=2)",607.2952880859375,240.89415
"Precursor(Weight=500.30807, Charge=2)",608.30859375,210.02988
"Precursor(Weight=500.30807, Charge=2)",609.3605346679688,344.13333
"Precursor(Weight=500.30807, Charge=2)",612.4071655273438,83.432144
"Precursor(Weight=500.30807, Charge=2)",614.3466186523438,262.93817
"Precursor(Weight=500.30807, Charge=2)",622.3939819335938,173.88005
"Precursor(Weight=500.30807, Charge=2)",623.3654174804688,106.81731
"Precursor(Weight=500.30807, Charge=2)",624.3322143554688,1440.9601
"Precursor(Weight=500.30807, Charge=2)",625.3321533203125,323.79593
"Precursor(Weight=500.30807, Charge=2)",626.3224487304688,358.96912
"Precursor(Weight=500.30807, Charge=2)",627.3717651367188,121.96004
"Precursor(Weight=500.30807, Charge=2)",628.3731079101562,67.0
"Precursor(Weight=500.30807, Charge=2)",636.3394165039062,54.002193
"Precursor(Weight=500.30807, Charge=2)",639.3672485351562,67.034485
"Precursor(Weight=500.30807, Charge=2)",640.3978271484375,283.83676
"Precursor(Weight=500.30807, Charge=2)",642.3450927734375,3004.9421
"Precursor(Weight=500.30807, Charge=2)",643.3438720703125,471.01428
"Precursor(Weight=500.30807, Charge=2)",645.4052124023438,132.95122
"Precursor(Weight=500.30807, Charge=2)",651.3812866210938,135.84221
"Precursor(Weight=500.30807, Charge=2)",655.41552734375,145.78532
"Precursor(Weight=500.30807, Charge=2)",668.4008178710938,124.1907
"Precursor(Weight=500.30807, Charge=2)",681.7592163085938,190.22641
"Precursor(Weight=500.30807, Charge=2)",684.3832397460938,137.1142
"Precursor(Weight=500.30807, Charge=2)",692.3988037109375,255.16003
"Precursor(Weight=500.30807, Charge=2)",709.43359375,284.96033
"Precursor(Weight=500.30807, Charge=2)",710.40087890625,131.0625
"Precursor(Weight=500.30807, Charge=2)",711.4026489257812,116.60357
"Precursor(Weight=500.30807, Charge=2)",719.393798828125,72.20509
"Precursor(Weight=500.30807, Charge=2)",720.3839721679688,75.15921
"Precursor(Weight=500.30807, Charge=2)",722.4334106445312,127.00439
"Precursor(Weight=500.30807, Charge=2)",727.44384765625,178.92276
"Precursor(Weight=500.30807, Charge=2)",735.9388427734375,53.52027
"Precursor(Weight=500.30807, Charge=2)",737.365966796875,191.42014
"Precursor(Weight=500.30807, Charge=2)",737.4176635742188,647.4628
"Precursor(Weight=500.30807, Charge=2)",738.4055786132812,417.45486
"Precursor(Weight=500.30807, Charge=2)",739.4114990234375,157.00119
"Precursor(Weight=500.30807, Charge=2)",755.427734375,1706.5209
"Precursor(Weight=500.30807, Charge=2)",756.43212890625,369.692
"Precursor(Weight=500.30807, Charge=2)",771.505615234375,96.0
"Precursor(Weight=500.30807, Charge=2)",772.49365234375,101.75387
"Precursor(Weight=500.30807, Charge=2)",816.46142578125,75.40625
"Precursor(Weight=500.30807, Charge=2)",823.4841918945312,109.95267
"Precursor(Weight=500.30807, Charge=2)",832.4813232421875,178.19737
"Precursor(Weight=500.30807, Charge=2)",833.4739379882812,63.375
"Precursor(Weight=500.30807, Charge=2)",834.4743041992188,78.40691
"Precursor(Weight=500.30807, Charge=2)",840.51416015625,53.38782
"Precursor(Weight=500.30807, Charge=2)",850.5025024414062,268.61343
"Precursor(Weight=500.30807, Charge=2)",851.4791870117188,57.565216
"Precursor(Weight=500.30807, Charge=2)",868.4503784179688,59.583332
"Precursor(Weight=500.30807, Charge=2)",868.5007934570312,232.0061
"Precursor(Weight=500.30807, Charge=2)",869.5250854492188,86.041664
"Precursor(Weight=500.30807, Charge=2)",869.5867309570312,117.0625
"Precursor(Weight=500.30807, Charge=2)",895.5643920898438,89.01852
"Precursor(Weight=500.30807, Charge=2)",1258.38037109375,109.58929
"Precursor(Weight=500.30807, Charge=2)",1462.916015625,123.93943
